pitcher_name,game_date,hitting_team,k,start,rolling_whiff_rate,rolling_chase_rate,roll_whiff,roll_chase,roll_barrel,SO_Prop
Ronel Blanco,2023-06-24,LAD,6,TRUE,0.1488851727982163,0.13113154960981047,0.1428651773222999,0.1356990894330853,0.040770470664087684,4.5
Ronel Blanco,2023-06-30,TEX,2,TRUE,0.14433971825276176,0.10840427688253773,0.11631815448684543,0.131485076747079,0.06318062189651538,5.5
Ross Stripling,2023-05-17,PHI,2,TRUE,0.14832267689684572,0.25749218527990914,0.1336398364457466,0.15482896935868246,0.05355614310501529,3.5
Ryne Nelson,2023-05-17,OAK,6,TRUE,0.10171428571428572,0.15885714285714286,0.1436228047853464,0.18670385581402,0.05519667350356683,4.5
Ryne Nelson,2023-05-23,PHI,4,TRUE,0.12314285714285714,0.1698095238095238,0.1629570933212725,0.17370487820637068,0.05744331065759637,3.5
Ryne Nelson,2023-05-29,COL,1,TRUE,0.12714285714285714,0.1838095238095238,0.136380640255581,0.14284866302823687,0.04482174624635311,4.5
Ryne Nelson,2023-06-10,DET,4,TRUE,0.10726708074534161,0.16931677018633542,0.14292002035855764,0.16524490430779948,0.06810539606592236,4.5
Ryne Nelson,2023-06-15,PHI,5,TRUE,0.11347826086956521,0.19043478260869567,0.16211822094175043,0.18069501034206908,0.058686147186147196,4.5
Ryne Nelson,2023-06-20,MIL,6,TRUE,0.10514492753623186,0.22710144927536233,0.13897825981200312,0.12937266933208885,0.06585894256625965,4.5
Ryne Nelson,2023-06-25,SF,6,TRUE,0.13276397515527946,0.23519668737060045,0.1513247588223695,0.15416213324918487,0.04251279550739203,3.5
Ryne Nelson,2023-07-01,LAA,6,TRUE,0.16110536001840345,0.2448585231193927,0.16456603662744004,0.158452213803091,0.061809494913374764,4.5
Sandy Alcantara,2023-05-19,SF,5,TRUE,0.2415,0.19699999999999998,0.13465460440689347,0.12096604396840334,0.01757613228201465,6.5
Sandy Alcantara,2023-05-24,COL,3,TRUE,0.1855,0.213,0.14066632938800583,0.16855316743259027,0.03420202717805666,5.5
Sandy Alcantara,2023-05-30,SD,3,TRUE,0.15150000000000002,0.187,0.08818939816529656,0.1383083059069016,0.06562056737588652,5.5
Sandy Alcantara,2023-06-10,CWS,4,TRUE,0.14963925729442973,0.2095331564986737,0.13936035250099343,0.18796924183922195,0.025369197332491218,5.5
Sandy Alcantara,2023-06-16,WSH,1,TRUE,0.11502387267904512,0.1903023872679045,0.11392235984048749,0.17396334470591424,0.0340475181496269,4.5
Sandy Alcantara,2023-06-21,TOR,6,TRUE,0.10671618037135282,0.19614854111405836,0.1319216215203626,0.1784965561030823,0.04857774848018751,5.5
Sandy Alcantara,2023-06-27,BOS,5,TRUE,0.11652263198425605,0.23021305724309063,0.15825254725255294,0.15742345407634328,0.02879529472553912,5.5
Sandy Alcantara,2023-07-02,ATL,6,TRUE,0.1323591581656098,0.22587078393530008,0.11706396801573271,0.11550240903190137,0.07948854320190588,4.5
Sean Manaea,2023-05-10,WSH,4,TRUE,0.2103668261562998,0.15422647527910688,0.10688431096815862,0.17872956752045938,0.020814479638009042,4.5
Seth Lugo,2023-05-10,MIN,5,TRUE,0.17008695652173916,0.2267826086956522,0.13138867227951248,0.17224362535132998,0.05782115570703059,5.5
Seth Lugo,2023-06-20,SF,5,TRUE,0.12486956521739132,0.21562318840579708,0.09766825273027062,0.150910076317746,0.04765243863604518,3.5
Seth Lugo,2023-06-25,WSH,4,TRUE,0.11509178743961354,0.22317874396135268,0.08804020234753171,0.19066595416909932,0.05049191325220379,4.5
Seth Lugo,2023-06-30,CIN,6,TRUE,0.1071866490996926,0.22475977162933686,0.12772497717403536,0.15147938631170174,0.05068635068635071,4.5
Shane Bieber,2023-05-09,DET,9,TRUE,0.11129812078087939,0.16379310344827588,0.12606068106425725,0.1446799994531325,0.03888744024337245,6.5
Shane Bieber,2023-05-26,STL,2,TRUE,0.13054169083090109,0.24267831620445635,0.12613732714939124,0.1504485590221834,0.049742046038727346,5.5
Shane Bieber,2023-06-06,BOS,2,TRUE,0.11321903902549066,0.27229633547764803,0.12446118607212613,0.147119889450541,0.041501415251415257,5.5
Shane Bieber,2023-06-11,HOU,9,TRUE,0.06770621851267014,0.2293476175289301,0.12676620591277835,0.19333052272894374,0.033866049769939954,4.5
Shane Bieber,2023-06-17,AZ,5,TRUE,0.10616775697420862,0.2755014636827763,0.09978228628670302,0.12249937554477215,0.02751292407770013,4.5
Shane Bieber,2023-06-23,MIL,8,TRUE,0.10702797202797205,0.21163049594084077,0.14574616339247437,0.12432757946796924,0.06928050499479074,6.5
Shane Bieber,2023-06-29,KC,7,TRUE,0.17975524475524476,0.2476806526806527,0.13698656630801356,0.16579169016437573,0.027299957210098445,5.5
Shane Bieber,2023-07-04,ATL,4,TRUE,0.22473132131026868,0.26538400196294937,0.12416442595488804,0.13285602669463284,0.07531265440211972,5.5
Shane McClanahan,2023-05-13,NYY,3,TRUE,0.24884848484848487,0.2943030303030303,0.10758652021912332,0.1120788305513932,0.08565036117929986,6.5
Shane McClanahan,2023-05-19,MIL,7,TRUE,0.24408658008658013,0.3062077922077922,0.12785466370456233,0.14706056215589686,0.04974253200568987,7.5
Shane McClanahan,2023-05-24,TOR,7,TRUE,0.20502934102934106,0.25805964405964404,0.1166913847508934,0.13374195574458594,0.038181818181818185,5.5
Shane McClanahan,2023-05-30,CHC,7,TRUE,0.22575661375661377,0.25042328042328044,0.11935382724655112,0.13176811569442173,0.03676470588235293,6.5
Shane McClanahan,2023-06-11,TEX,5,TRUE,0.20451023694501963,0.2385971934667587,0.11025982082433697,0.13541038934184094,0.07068173698608483,6.5
Shane McClanahan,2023-06-16,SD,5,TRUE,0.2144003468351295,0.29464114951071474,0.0832598221137891,0.10276151898510291,0.047620044065056856,6.5
Shane McClanahan,2023-06-22,KC,3,TRUE,0.20254849498327765,0.2747892976588629,0.13761018502615197,0.1453691140094384,0.025642385186393706,7.5
Shane McClanahan,2023-06-30,SEA,1,TRUE,0.1767707172054999,0.2743448532144185,0.13828816837996766,0.16219227732691627,0.05087871125805062,6.5
Shohei Ohtani,2023-05-09,HOU,7,TRUE,0.3185946098989577,0.18957049391831998,0.11609767067480088,0.1573453207124414,0.039105449768646744,7.5
Shohei Ohtani,2023-05-15,BAL,5,TRUE,0.3215575728619207,0.20142234577017187,0.09635766108554367,0.13705891324913036,0.04361207930975373,7.5
Shohei Ohtani,2023-05-21,MIN,9,TRUE,0.3014517527561006,0.23211017645800255,0.1507774982324922,0.1703565584641402,0.05096360222410645,8.5
Shohei Ohtani,2023-06-09,SEA,6,TRUE,0.24862470862470865,0.21485625485625487,0.14310275121010876,0.16351750060958709,0.03198930854393043,7.5
Shohei Ohtani,2023-06-15,TEX,3,TRUE,0.24498834498834499,0.22455322455322455,0.12356107471125435,0.1427856463245153,0.07280335322534812,7.5
Shohei Ohtani,2023-06-27,CWS,10,TRUE,0.2146526066526066,0.1804108484108484,0.11740697494356508,0.14775791907718971,0.0492348736534783,8.5
Shohei Ohtani,2023-07-04,SD,5,TRUE,0.22042183742183735,0.20156469456469456,0.13037365700163583,0.1461294741344304,0.052828895242688356,7.5
Sonny Gray,2023-05-12,CHC,9,TRUE,0.20212121212121215,0.2819696969696969,0.0976650837986467,0.13527586555042162,0.03504506560639366,6.5
Sonny Gray,2023-05-17,LAD,4,TRUE,0.20974025974025973,0.26958874458874454,0.12169857354476687,0.11942747555040527,0.05197379197379195,5.5
Sonny Gray,2023-05-23,SF,6,TRUE,0.21450216450216447,0.24816017316017316,0.1290245650835014,0.15614133947273473,0.036700907984046904,6.5
Sonny Gray,2023-05-29,HOU,3,TRUE,0.19928477319781665,0.21591379634857896,0.11516955729906683,0.16362280969480994,0.038598682716329775,5.5
Sonny Gray,2023-06-09,TOR,5,TRUE,0.15928999785821374,0.2198061683443992,0.10182176028983339,0.12034975475614103,0.059913182056039196,4.5
Sonny Gray,2023-06-15,DET,3,TRUE,0.1480345866028025,0.21764166617989705,0.14783743278010028,0.15391025652702914,0.0746895300199917,6.5
Sonny Gray,2023-06-21,BOS,5,TRUE,0.14327268184089773,0.2335146820529129,0.09279333974441696,0.15142622016309504,0.04559819969267274,4.5
Sonny Gray,2023-06-26,ATL,5,TRUE,0.13457702966698468,0.2769929429224781,0.1156381383597801,0.1472546080551193,0.04664152426754285,4.5
Sonny Gray,2023-07-02,BAL,7,TRUE,0.14034626043621545,0.2891724301019653,0.12577294527776992,0.13475339550029694,0.02026852374678461,4.5
Spencer Strider,2023-05-12,TOR,12,TRUE,0.3693912812333865,0.2393363459152933,0.11546664762021133,0.12559399383909264,0.06787979046043563,8.5
Spencer Strider,2023-05-17,TEX,7,TRUE,0.39503230687441215,0.27181497839392577,0.13631515386771903,0.1691199651670635,0.04174414897562687,9.5
Spencer Strider,2023-05-23,LAD,11,TRUE,0.3653880380997086,0.2702339507259416,0.0857633110984654,0.10387783626351763,0.07904667328699104,8.5
Spencer Strider,2023-05-28,PHI,9,TRUE,0.3534222261338966,0.3101199906119815,0.13131874978343397,0.1538404457681474,0.04274275159868381,8.5
Spencer Strider,2023-06-08,NYM,8,TRUE,0.358464723682115,0.27020226150660936,0.1371691316687424,0.14092845523322234,0.05742137953579601,8.5
Spencer Strider,2023-06-14,DET,6,TRUE,0.3116115768289682,0.2387337300380779,0.14377078615322691,0.1647961585324399,0.06874411091667787,8.5
Spencer Strider,2023-06-20,PHI,9,TRUE,0.3094376637854899,0.2789511213424257,0.16456818865292974,0.1777594747270737,0.06412726576905683,8.5
Spencer Strider,2023-06-26,MIN,10,TRUE,0.29651458686241294,0.29802804441934877,0.13031182345502307,0.1277664466686498,0.07509836837352943,9.5
Spencer Strider,2023-07-02,MIA,9,TRUE,0.28186257221039834,0.32147126786257224,0.11006528971149991,0.12057728069862612,0.03567010244405847,8.5
Steven Matz,2023-05-13,BOS,4,TRUE,0.1628488612836439,0.17154451345755692,0.14253272175044937,0.15431768424967457,0.027906162464985996,4.5
Steven Matz,2023-05-19,LAD,6,TRUE,0.13954451345755695,0.15693581780538302,0.1076418591171499,0.10001104814206045,0.09042554907216559,4.5
Steven Matz,2023-05-24,CIN,2,TRUE,0.11718426501035198,0.14492753623188406,0.11638947789060598,0.12248924382173872,0.02733005252841094,5.5
Taijuan Walker,2023-05-12,COL,3,TRUE,0.18072431077694234,0.26677443609022555,0.10993131432694425,0.15405770960740192,0.04623431594860168,3.5
Taijuan Walker,2023-05-21,CHC,3,TRUE,0.15510892616155775,0.27169751301330247,0.13594039861354423,0.16222258022211192,0.08872291423040826,4.5
Taijuan Walker,2023-05-26,ATL,1,TRUE,0.12352997879313668,0.24011856564488138,0.1432962499490887,0.1583840585414215,0.050466126008321247,4.5
Taijuan Walker,2023-06-01,NYM,2,TRUE,0.08970403462236491,0.24504467401926563,0.07845427111156766,0.12192957246079036,0.052805642633228844,3.5
Taijuan Walker,2023-06-06,DET,8,TRUE,0.06192625684458712,0.2294891184637101,0.14192156629423097,0.14900838127898391,0.044050244890110495,4.5
Taijuan Walker,2023-06-16,OAK,8,TRUE,0.14249305846402033,0.23120976623698947,0.14247041195976448,0.1386986216099618,0.025666666666666654,5.5
Taijuan Walker,2023-06-23,NYM,5,TRUE,0.1586334093412133,0.2568238013247087,0.12490843147825495,0.15412529095499236,0.04885001078984246,4.5
Taijuan Walker,2023-06-29,CHC,6,TRUE,0.16302212407475564,0.2311184721711037,0.10691394948103963,0.12496400099045438,0.04037242469497473,4.5
Taj Bradley,2023-05-29,CHC,8,TRUE,0.24761904761904763,0.21857142857142858,0.11763604774344553,0.14251151631553974,0.0440374331550802,5.5
Taj Bradley,2023-06-10,TEX,4,TRUE,0.20954451345755695,0.22049689440993792,0.10589707572629777,0.13824127169478212,0.06831830331830334,5.5
Taj Bradley,2023-06-15,OAK,11,TRUE,0.211123460825978,0.20207584177835897,0.13402123901575577,0.1353903976447525,0.025666666666666654,5.5
Taj Bradley,2023-06-21,BAL,8,TRUE,0.23779012749264467,0.18064727034978756,0.1267569232674922,0.18419153223266335,0.06586348763432823,5.5
Taj Bradley,2023-06-27,AZ,2,TRUE,0.2568377465402637,0.21874250844502569,0.11438897968036046,0.1492292010564485,0.033938933407018534,5.5
Taj Bradley,2023-07-02,SEA,3,TRUE,0.21874250844502563,0.19969488939740662,0.15027961288382527,0.14884766761686463,0.04885328097175077,6.5
Tanner Bibee,2023-05-27,STL,9,TRUE,0.16958132045088564,0.24592270531400962,0.11900479702890934,0.14622136452992865,0.051518002322880355,4.5
Tanner Bibee,2023-06-01,MIN,6,TRUE,0.17455026455026454,0.250063492063492,0.14686639895481873,0.14833008496553787,0.04814634262910129,5.5
Tanner Bibee,2023-06-13,SD,3,TRUE,0.14968484011962274,0.19389371980676323,0.11392485911862345,0.10614873187796503,0.05533455698621278,4.5
Tanner Bibee,2023-06-18,AZ,6,TRUE,0.11877574921053183,0.1731664470794905,0.10572713257965058,0.12568653648509764,0.03618197048259558,4.5
Tanner Bibee,2023-06-24,MIL,7,TRUE,0.15936834180312442,0.17672200263504606,0.14641345662555708,0.14130126367849555,0.06806704663847524,5.5
Tanner Bibee,2023-07-01,CHC,9,TRUE,0.15822548466026726,0.18510295501599844,0.11169731215971106,0.13106054659191652,0.03268143404332935,4.5
Tanner Houck,2023-05-15,SEA,5,TRUE,0.19067678858983209,0.23131907062341842,0.13447897362478858,0.16195963283798048,0.03298701298701301,4.5
Tanner Houck,2023-05-22,LAA,8,TRUE,0.16877202668507016,0.21846192776627554,0.1649579775254438,0.13019949311553508,0.051298163709928415,4.5
Tanner Houck,2023-05-28,AZ,4,TRUE,0.17808879687140555,0.2579029215550954,0.10623091894548001,0.14866236330157256,0.030562919959146388,4.5
Tanner Houck,2023-06-10,NYY,6,TRUE,0.1889406487232574,0.293495514147688,0.13940721914260448,0.1534192714404945,0.06297152272885341,5.5
Tanner Houck,2023-06-16,NYY,2,TRUE,0.19052167639124157,0.2879619173097433,0.14417268661850713,0.16985109833407058,0.045266575529733476,5.5
Tommy Henry,2023-05-22,PHI,5,TRUE,0.0948411652759479,0.2447401551749378,0.1508220945620699,0.15110582121240923,0.053106575963718816,4.5
Tommy Henry,2023-05-31,COL,7,TRUE,0.09353681744986093,0.31691406821841606,0.13399035217835578,0.16569743433739048,0.051979893157205304,4.5
Tommy Henry,2023-06-06,WSH,2,TRUE,0.11020348411652758,0.31691406821841606,0.0872490221642764,0.14287899670950513,0.06920187872260078,3.5
Tommy Henry,2023-06-12,PHI,6,TRUE,0.11357048748353096,0.29401844532279314,0.14477641185803136,0.18035150920038143,0.034357142857142864,4.5
Tommy Henry,2023-06-17,CLE,3,TRUE,0.13847167325428195,0.28216073781291173,0.12196411231072637,0.18919837796766686,0.035366430260047266,3.5
Tommy Henry,2023-06-22,WSH,5,TRUE,0.11850387937344457,0.2483443126921388,0.09220477999092191,0.16952857581502143,0.03685683364254792,3.5
Tommy Henry,2023-06-30,LAA,8,TRUE,0.11850387937344457,0.26019616454399064,0.167726579059636,0.15856157513292474,0.07226404036792021,4.5
Tony Gonsolin,2023-05-24,ATL,4,TRUE,0.14496749119174748,0.29076313973339146,0.13482060919842265,0.16820602925317987,0.05749397271358729,4.5
Tony Gonsolin,2023-05-30,WSH,2,TRUE,0.16704541326966954,0.2466072955775473,0.1073337282481289,0.14345599275966506,0.03886615295284026,4.5
Tony Gonsolin,2023-06-06,CIN,5,TRUE,0.14680731803157432,0.24779777176802348,0.1181965091794532,0.13504861419338834,0.030917726774504283,4.5
Tony Gonsolin,2023-06-13,CWS,6,TRUE,0.1527203615098352,0.23631951089845823,0.15072308928357753,0.17903393885175614,0.03319645779133062,4.5
Tony Gonsolin,2023-06-25,HOU,3,TRUE,0.14015850815850817,0.25606759906759907,0.1325572621843627,0.18395814438825223,0.043020704147719455,4.5
Tony Gonsolin,2023-07-02,KC,3,TRUE,0.12379487179487181,0.2987948717948718,0.12269328999244425,0.16106001879257692,0.016037448117648647,4.5
Trevor Williams,2023-05-13,NYM,1,TRUE,0.09754689754689753,0.2016354016354016,0.08551041060630099,0.09938724634615051,0.03996003864126406,3.5
Trevor Williams,2023-05-18,MIA,5,TRUE,0.08802308802308802,0.17623857623857622,0.1112915525114457,0.16253893408977815,0.047640190670261415,4.5
Trevor Williams,2023-05-24,SD,5,TRUE,0.10184126984126982,0.1856931216931217,0.11370759262246115,0.1172589119831193,0.04041950113378685,3.5
Trevor Williams,2023-05-29,LAD,3,TRUE,0.10570600414078672,0.17731953071083506,0.1485298986071501,0.14337754559559615,0.07057869640014289,3.5
Trevor Williams,2023-06-11,ATL,6,TRUE,0.12753140096618354,0.21488566827697259,0.15119072075772172,0.1902919098569173,0.051828418564140874,3.5
Trevor Williams,2023-06-16,MIA,2,TRUE,0.17100966183574876,0.2970112721417069,0.1335539140342513,0.16333096777841521,0.038549501551319434,4.5
Trevor Williams,2023-06-21,STL,4,TRUE,0.15719148001756694,0.2966476357780706,0.12047302253361328,0.15616457847491488,0.06317276422764226,3.5
Trevor Williams,2023-06-26,SEA,4,TRUE,0.16919976159106592,0.31983604157517204,0.13611865563538264,0.1608293482208983,0.06957859581973061,4.5
Trevor Williams,2023-07-02,PHI,1,TRUE,0.17277119016249448,0.3245979463370768,0.10464679805478887,0.18152483922579926,0.04492607009963595,3.5
Tyler Anderson,2023-05-12,CLE,1,TRUE,0.14205774097078447,0.2350759144237405,0.11585652999246543,0.16548731576249737,0.01608375221582769,3.5
Tyler Anderson,2023-05-18,BAL,2,TRUE,0.11468253968253972,0.2408730158730159,0.11289184716572084,0.15263273481792222,0.04825581395348838,4.5
Tyler Anderson,2023-05-24,BOS,2,TRUE,0.11302622498274677,0.22886473429951693,0.12124299154139033,0.13985540638288646,0.05676360676360679,4.5
Tyler Anderson,2023-05-30,CWS,3,TRUE,0.11338854382332648,0.25676328502415463,0.1462604739007108,0.17587367470539042,0.05356778760133697,4.5
Tyler Anderson,2023-06-06,CHC,5,TRUE,0.09053140096618363,0.27676328502415465,0.1360063821045818,0.14657424988262363,0.034353741496598617,4.5
Tyler Anderson,2023-06-12,TEX,7,TRUE,0.07958132045088571,0.2671014492753624,0.12624530592746913,0.13399709675207777,0.08571670202104986,4.5
Tyler Anderson,2023-06-18,KC,6,TRUE,0.10788819875776401,0.2504347826086957,0.1207680704349956,0.1277590741186913,0.036667328904617075,4.5
Tyler Anderson,2023-06-25,COL,9,TRUE,0.13811594202898553,0.2719668737060042,0.18306898813144085,0.16218774635929822,0.06817794486215542,4.5
Tyler Anderson,2023-07-01,AZ,3,TRUE,0.19608695652173913,0.2607349896480332,0.10585212833128188,0.12807241867223648,0.05002757631300788,4.5
Tyler Glasnow,2023-06-25,KC,12,TRUE,0.25046732443757613,0.2697598739932836,0.14018775797845562,0.16912226339551922,0.03568618117855117,7.5
Tyler Glasnow,2023-07-01,SEA,11,TRUE,0.2925725875954709,0.24870724241433625,0.13826881666250274,0.15867994060703236,0.04041172253019233,7.5
Tyler Wells,2023-05-13,PIT,8,TRUE,0.15615057406361751,0.29751628082062864,0.11265719381346148,0.10230783173567377,0.03687259052718911,4.5
Tyler Wells,2023-05-18,LAA,7,TRUE,0.18721118012422358,0.308879917184265,0.12161456264618917,0.16037061248657627,0.0545968951991293,5.5
Tyler Wells,2023-05-24,NYY,8,TRUE,0.21606493506493507,0.2851645021645022,0.12820503681502377,0.15016413273322232,0.07157644110275696,4.5
Tyler Wells,2023-05-29,CLE,7,TRUE,0.2506969696969697,0.28300000000000003,0.10847419616324694,0.15601731053257226,0.024358974358974356,4.5
Tyler Wells,2023-06-09,KC,4,TRUE,0.2658432147562582,0.2730237154150198,0.16841429152880466,0.15397581479439817,0.03665761552345917,6.5
Tyler Wells,2023-06-15,TOR,8,TRUE,0.22289449680754028,0.267254484645789,0.10537241490925522,0.10720768365840896,0.04697051967640202,4.5
Tyler Wells,2023-06-21,TB,6,TRUE,0.21525813317117662,0.2687090301003344,0.14653427774710653,0.18959971598462647,0.03344298245614035,5.5
Tyler Wells,2023-06-27,CIN,7,TRUE,0.18062609853914197,0.31849257988388424,0.11685780657176541,0.1341605578504892,0.06194708994708996,5.5
Tyler Wells,2023-07-03,NYY,4,TRUE,0.19801740288696806,0.34457953640562333,0.12152812334274947,0.13475032631296271,0.05281338946476566,5.5
Tylor Megill,2023-05-12,WSH,4,TRUE,0.09577715190987504,0.19574194684034502,0.09156403802076704,0.15684975242030527,0.03901960784313725,3.5
Tylor Megill,2023-05-18,TB,4,TRUE,0.1205597606055272,0.21182890336208415,0.14027461826823,0.14717118949308933,0.04998465061921834,4.5
Tylor Megill,2023-05-28,COL,3,TRUE,0.1824110671936759,0.18122529644268776,0.14624854332617848,0.16431660109139842,0.04955604576326132,3.5
Tylor Megill,2023-06-09,PIT,1,TRUE,0.17190382081686428,0.185935441370224,0.10602673065669607,0.10372291699774824,0.031160173160173145,4.5
Tylor Megill,2023-06-16,STL,7,TRUE,0.14621212121212118,0.20530303030303032,0.12088737142707032,0.12440041505623692,0.05281144781144782,4.5
Tylor Megill,2023-06-21,HOU,2,TRUE,0.15530303030303028,0.2507575757575758,0.10234772270630677,0.15261945203002492,0.048640720390720406,4.5
Wade Miley,2023-05-10,LAD,3,TRUE,0.10609710731678694,0.31154227542099394,0.12465380101772675,0.12974160516759992,0.039295985835069366,4.5
Wade Miley,2023-06-17,PIT,4,TRUE,0.05152631578947366,0.24234335839598997,0.11826007263592278,0.13563849511392637,0.042650257543874553,3.5
Wade Miley,2023-07-04,CHC,4,TRUE,0.06888888888888886,0.20098972922502328,0.12251667525567497,0.13338562249789904,0.027453913702023713,3.5
Yonny Chirinos,2023-06-24,KC,3,TRUE,0.10709705753184014,0.27237593324549847,0.14266260707302303,0.15308604609169627,0.03140719102022853,3.5
Yu Darvish,2023-05-11,MIN,7,TRUE,0.24142061642061644,0.23930328930328928,0.11770423911538389,0.16587729709413876,0.06604757080137022,6.5
Yu Darvish,2023-05-23,WSH,4,TRUE,0.1823223877571704,0.21148525387655823,0.11220317088428544,0.17123309864486325,0.04823793869902675,5.5
Yu Darvish,2023-05-28,NYY,2,TRUE,0.17095875139353406,0.19027313266443704,0.11341506315297056,0.16253796974894752,0.05132119514472461,5.5
Yu Darvish,2023-06-09,COL,6,TRUE,0.13108695652173918,0.18681159420289856,0.13701419984163454,0.16107497362618411,0.030613935969868188,5.5
Yu Darvish,2023-06-16,TB,5,TRUE,0.13942028985507252,0.21181159420289858,0.11928058627638512,0.1396966586777657,0.04151684119860376,6.5
Yusei Kikuchi,2023-05-14,ATL,7,TRUE,0.19732881611142483,0.2563365330321852,0.15343014668415375,0.1503167502901285,0.03708323543817063,5.5
Yusei Kikuchi,2023-05-19,BAL,3,TRUE,0.17321814417466594,0.2144392998306041,0.12354793945122915,0.15603576293616303,0.03590909090909091,5.5
Yusei Kikuchi,2023-05-24,TB,5,TRUE,0.18582683982683984,0.19096103896103891,0.11001987581295265,0.15716710542935583,0.04145561430103152,4.5
Yusei Kikuchi,2023-05-30,MIL,4,TRUE,0.14163636363636364,0.15781818181818177,0.1184941652821693,0.14470078538180303,0.036860760307207814,5.5
Yusei Kikuchi,2023-06-09,MIN,4,TRUE,0.20563636363636367,0.18581818181818177,0.1354001685299346,0.15933603759852502,0.05910248666062623,5.5
Yusei Kikuchi,2023-06-15,BAL,7,TRUE,0.18018181818181822,0.20945454545454542,0.12387887661805881,0.15489412713748438,0.06183006535947712,5.5
Yusei Kikuchi,2023-06-20,MIA,6,TRUE,0.21105138339920954,0.2503241106719367,0.08538905982493848,0.13538769597235273,0.021907034287734155,5.5
Yusei Kikuchi,2023-06-25,OAK,8,TRUE,0.24220927813605164,0.3000083211982525,0.11960087550570604,0.13998425404337456,0.03168524147247551,5.5
Yusei Kikuchi,2023-07-01,BOS,7,TRUE,0.2640274599542335,0.294553775743707,0.1358713259835167,0.1588314350920782,0.03364428254672158,5.5
Zac Gallen,2023-05-13,SF,5,TRUE,0.26597653554175293,0.3007591442374051,0.08338878409744337,0.13610090560210053,0.05471870042789502,6.5
Zac Gallen,2023-05-19,PIT,2,TRUE,0.27257323719092835,0.2725732371909283,0.14743651182108194,0.14386871566525022,0.03406292749658003,6.5
Zac Gallen,2023-05-24,PHI,3,TRUE,0.22039932414745014,0.20300801979962396,0.15364492400910318,0.1788900633915559,0.06105442176870748,6.5
Zac Gallen,2023-05-30,COL,7,TRUE,0.1758341067561458,0.20083410675614571,0.13373836383281676,0.15429496170174992,0.051188205873682294,6.5
Zac Gallen,2023-06-11,DET,5,TRUE,0.17992446084649988,0.26197574289778186,0.14234630310374058,0.16600264407831258,0.057647879726053085,6.5
Zac Gallen,2023-06-16,CLE,7,TRUE,0.166131357398224,0.26887229462191975,0.11044274478935885,0.17883940360869252,0.029652144545761556,4.5
Zac Gallen,2023-06-21,MIL,4,TRUE,0.20258620689655177,0.32071175950486286,0.1353479333039788,0.11229463944830358,0.06346969418397992,6.5
Zac Gallen,2023-06-27,TB,4,TRUE,0.21091954022988513,0.3457117595048629,0.1270219810342367,0.16763847571551097,0.052015426434031085,5.5
Zac Gallen,2023-07-02,LAA,12,TRUE,0.1916887709991159,0.31558355437665775,0.16499932323378644,0.16096272737515677,0.06122469959173734,6.5
Zach Davies,2023-06-13,PHI,4,TRUE,0.13620986856280973,0.24500107735401855,0.1475413888165567,0.1805634907672017,0.03673809523809524,3.5
Zach Davies,2023-06-18,CLE,2,TRUE,0.1487411968836117,0.2670562151986301,0.12032173433247054,0.1844100365381041,0.020318811212428223,3.5
Zach Davies,2023-06-23,SF,2,TRUE,0.14787539601781086,0.2921644403068552,0.1291939477329555,0.12669722119251872,0.037028824833702866,3.5
Zach Davies,2023-06-28,TB,3,TRUE,0.13480350059297425,0.31242587821535195,0.13090041259272134,0.16797037083665267,0.051630811049415706,3.5
Zach Davies,2023-07-04,NYM,6,TRUE,0.13480350059297425,0.2707592115486853,0.09904421522793924,0.12112553624759717,0.06163502120554463,3.5
Zach Eflin,2023-05-09,BAL,4,TRUE,0.1828985507246377,0.27901449275362317,0.16014025866157028,0.16484188439226385,0.04917948717948717,4.5
Zach Eflin,2023-05-14,NYY,8,TRUE,0.15828316610925308,0.2805529542920847,0.10867548473054774,0.10916196132436355,0.07830770383664251,4.5
Zach Eflin,2023-05-25,TOR,0,TRUE,0.18494983277591973,0.26588628762541805,0.12605569658011856,0.13735087189035786,0.04252964426877471,4.5
Zach Eflin,2023-05-31,CHC,5,TRUE,0.1414715719063545,0.22489249880554224,0.12757564395376927,0.11185732899531386,0.04655152758777929,5.5
Zach Eflin,2023-06-06,MIN,9,TRUE,0.15016722408026756,0.24228380315336834,0.14514651596772246,0.14292966596818418,0.052574440052700955,5.5
Zach Eflin,2023-06-12,OAK,6,TRUE,0.1847826086956522,0.22241200828157343,0.11025220817208552,0.1211992394931805,0.03870111448834852,5.5
Zach Eflin,2023-06-17,SD,5,TRUE,0.1747826086956522,0.24241200828157342,0.09076382781078036,0.10148859749676394,0.043698475437605876,4.5
Zach Eflin,2023-06-23,KC,7,TRUE,0.1407826086956522,0.2244120082815734,0.1469118610038056,0.1528900637301088,0.021651093459252927,5.5
Zach Eflin,2023-06-28,AZ,7,TRUE,0.17041223832528182,0.23287761674718185,0.11814984273100478,0.15790465805375148,0.04575212022020536,4.5
Zach Eflin,2023-07-04,PHI,9,TRUE,0.16420105820105824,0.21641798941798931,0.09444351043685287,0.16793666686902461,0.05036869305045562,5.5
Zack Greinke,2023-05-13,MIL,5,TRUE,0.09518949081608931,0.2410385181740681,0.11060751009533329,0.128123528817047,0.06474352983462191,3.5
Zack Greinke,2023-05-19,CWS,4,TRUE,0.0739334521687463,0.24297088532382655,0.15081487292651422,0.1734092612505276,0.06874946195972478,3.5
