,edge,grade,money,value,is_best,bet_quality,implied_value,projected_value,ou,book_name,display_name,full_name,prop
3425,-0.027922213880826,D,-125,0.5,True,9.0,0.6414213562373096,0.75,over,bet365 NJ,Yankees,Oswaldo Cabrera,hits
3424,-0.03982846362595,D,-105,0.5,False,0.0,0.4292893218813452,0.75,under,bet365 NJ,Yankees,Oswaldo Cabrera,hits
279,0.019382864424905,C-,140,0.5,True,1.0,0.7121320343559644,0.83,under,Best Odds,Brewers,Owen Miller,hits
278,-0.091221944884676,F,-190,0.5,False,6.0,0.7828427124746192,0.83,over,Best Odds,Brewers,Owen Miller,hits
276,,,185,0.5,,,,,over,Best Odds,Brewers,Owen Miller,hits
277,,,-255,0.5,,,,,under,Best Odds,Brewers,Owen Miller,hits
285,0.019382864424905,C-,140,0.5,True,1.0,0.7121320343559644,0.83,under,BetMGM NJ,Brewers,Owen Miller,hits
284,-0.085172338109116,F,-185,0.5,False,6.0,0.7828427124746192,0.83,over,BetMGM NJ,Brewers,Owen Miller,hits
290,,,-189,0.5,,,,,over,Caesars NJ,Brewers,Owen Miller,hits
291,,,136,0.5,,,,,under,Caesars NJ,Brewers,Owen Miller,hits
292,,,-184,0.5,,,,,over,Caesars NJ,Brewers,Owen Miller,hits
293,,,133,0.5,,,,,under,Caesars NJ,Brewers,Owen Miller,hits
282,0.019382864424905,C-,140,0.5,True,1.0,0.7121320343559644,0.83,under,DK NJ,Brewers,Owen Miller,hits
283,-0.091221944884676,F,-190,0.5,False,6.0,0.7828427124746192,0.83,over,DK NJ,Brewers,Owen Miller,hits
280,,,-255,0.5,,,,,under,DK NJ,Brewers,Owen Miller,hits
281,,,185,0.5,,,,,over,DK NJ,Brewers,Owen Miller,hits
286,0.019382864424905,C-,140,0.5,True,1.0,0.7121320343559644,0.83,under,PointsBet NJ,Brewers,Owen Miller,hits
287,-0.078906673948715,F,-180,0.5,False,6.0,0.7828427124746192,0.83,over,PointsBet NJ,Brewers,Owen Miller,hits
288,0.02788626578545,C,145,0.5,True,1.0,0.7121320343559644,0.83,under,bet365 NJ,Brewers,Owen Miller,hits
289,-0.078906673948715,F,-180,0.5,False,6.0,0.7828427124746192,0.83,over,bet365 NJ,Brewers,Owen Miller,hits
1229,0.014783307986485,C-,150,0.5,True,0.0,0.7121320343559644,0.88,under,Best Odds,Red Sox,Pablo Reyes,hits
1228,-0.081449974653152,F,-200,0.5,False,6.0,0.853553390593274,0.88,over,Best Odds,Red Sox,Pablo Reyes,hits
1226,,,330,1.5,,,,,over,Best Odds,Red Sox,Pablo Reyes,hits
1227,,,-500,1.5,,,,,under,Best Odds,Red Sox,Pablo Reyes,hits
1234,0.014783307986485,C-,150,0.5,True,0.0,0.7121320343559644,0.88,under,BetMGM NJ,Red Sox,Pablo Reyes,hits
1235,-0.081449974653152,F,-200,0.5,False,6.0,0.853553390593274,0.88,over,BetMGM NJ,Red Sox,Pablo Reyes,hits
1242,-0.031192873510855,D,146,0.5,True,0.0,0.7121320343559644,0.98,under,Caesars NJ,Red Sox,Pablo Reyes,hits
1243,-0.046363823108742,D,-204,0.5,False,8.0,0.853553390593274,0.98,over,Caesars NJ,Red Sox,Pablo Reyes,hits
1240,,,-139,0.5,,,,,over,Caesars NJ,Red Sox,Pablo Reyes,hits
1241,,,102,0.5,,,,,under,Caesars NJ,Red Sox,Pablo Reyes,hits
1232,-0.010748606907132,D+,135,0.5,True,0.0,0.6414213562373096,0.88,under,DK NJ,Red Sox,Pablo Reyes,hits
1233,-0.063906115004029,F,-185,0.5,False,8.0,0.7828427124746192,0.88,over,DK NJ,Red Sox,Pablo Reyes,hits
1230,,,-500,1.5,,,,,under,DK NJ,Red Sox,Pablo Reyes,hits
1231,,,330,1.5,,,,,over,DK NJ,Red Sox,Pablo Reyes,hits
1236,-0.019999300709167,D+,130,0.5,True,0.0,0.6414213562373096,0.88,under,PointsBet NJ,Red Sox,Pablo Reyes,hits
1237,-0.044412937616115,D,-170,0.5,False,8.0,0.7828427124746192,0.88,over,PointsBet NJ,Red Sox,Pablo Reyes,hits
1238,0.02604080296946,C,160,0.5,True,0.0,0.7121320343559644,0.89,under,bet365 NJ,Red Sox,Pablo Reyes,hits
1239,-0.077322854251512,F,-200,0.5,False,6.0,0.853553390593274,0.89,over,bet365 NJ,Red Sox,Pablo Reyes,hits
2760,-0.022810475152214,D+,-132,0.5,True,10.0,0.6414213562373096,0.79,over,Best Odds,Tigers,Parker Meadows,hits
2761,-0.046155042089165,D,-100,0.5,False,0.0,0.5,0.79,under,Best Odds,Tigers,Parker Meadows,hits
2758,,,205,0.5,,,,,over,Best Odds,Tigers,Parker Meadows,hits
2759,,,-290,0.5,,,,,under,Best Odds,Tigers,Parker Meadows,hits
2767,-0.028313043017218,D,-135,0.5,True,10.0,0.6414213562373096,0.79,over,BetMGM NJ,Tigers,Parker Meadows,hits
2766,-0.046155042089165,D,100,0.5,False,0.0,0.5,0.79,under,BetMGM NJ,Tigers,Parker Meadows,hits
2774,-0.035434916069831,D,-139,0.5,True,7.0,0.7121320343559644,0.79,over,Caesars NJ,Tigers,Parker Meadows,hits
2775,-0.04120454703966,D,102,0.5,False,0.0,0.5707106781186548,0.79,under,Caesars NJ,Tigers,Parker Meadows,hits
2772,,,104,0.5,,,,,over,Caesars NJ,Tigers,Parker Meadows,hits
2773,,,-142,0.5,,,,,under,Caesars NJ,Tigers,Parker Meadows,hits
2765,-0.019062349215183,D+,-130,0.5,True,10.0,0.6414213562373096,0.79,over,DK NJ,Tigers,Parker Meadows,hits
2764,-0.046155042089165,D,100,0.5,False,0.0,0.5,0.79,under,DK NJ,Tigers,Parker Meadows,hits
2762,,,-290,0.5,,,,,under,DK NJ,Tigers,Parker Meadows,hits
2763,,,205,0.5,,,,,over,DK NJ,Tigers,Parker Meadows,hits
2769,-0.019062349215183,D+,-130,0.5,True,10.0,0.6414213562373096,0.79,over,PointsBet NJ,Tigers,Parker Meadows,hits
2768,-0.046155042089165,D,-100,0.5,False,0.0,0.5,0.79,under,PointsBet NJ,Tigers,Parker Meadows,hits
2771,-0.019062349215183,D+,-130,0.5,True,10.0,0.6414213562373096,0.79,over,bet365 NJ,Tigers,Parker Meadows,hits
2770,-0.046155042089165,D,100,0.5,False,0.0,0.5,0.79,under,bet365 NJ,Tigers,Parker Meadows,hits
3997,0.072165568597858,C+,162,0.5,True,5.0,0.7828427124746192,0.79,under,Best Odds,Giants,Patrick Bailey,hits
3996,-0.143285951699655,F,-222,0.5,False,3.0,0.853553390593274,0.79,over,Best Odds,Giants,Patrick Bailey,hits
4000,0.076486467344797,B-,165,0.5,True,5.0,0.7828427124746192,0.79,under,BetMGM NJ,Giants,Patrick Bailey,hits
4001,-0.146152650218527,F,-225,0.5,False,2.0,0.9242640687119288,0.79,over,BetMGM NJ,Giants,Patrick Bailey,hits
3998,0.06922957329545,C+,160,0.5,True,3.0,0.7121320343559644,0.79,under,DK NJ,Giants,Patrick Bailey,hits
3999,-0.141344957910835,F,-220,0.5,False,3.0,0.853553390593274,0.79,over,DK NJ,Giants,Patrick Bailey,hits
4002,0.076486467344797,B-,165,0.5,True,5.0,0.7828427124746192,0.79,under,PointsBet NJ,Giants,Patrick Bailey,hits
4003,-0.146152650218527,F,-225,0.5,False,2.0,0.9242640687119288,0.79,over,PointsBet NJ,Giants,Patrick Bailey,hits
4004,0.083474587540465,B-,170,0.5,True,5.0,0.7828427124746192,0.79,under,bet365 NJ,Giants,Patrick Bailey,hits
4005,-0.141344957910835,F,-220,0.5,False,3.0,0.853553390593274,0.79,over,bet365 NJ,Giants,Patrick Bailey,hits
2354,-0.030977581265058,D,135,0.5,True,0.0,0.6414213562373096,0.93,under,Best Odds,Cardinals,Paul Goldschmidt,hits
2355,-0.043677140646103,D,-185,0.5,False,9.0,0.7828427124746192,0.93,over,Best Odds,Cardinals,Paul Goldschmidt,hits
2352,,,135,0.5,,,,,over,Best Odds,Cardinals,Paul Goldschmidt,hits
2353,,,-190,0.5,,,,,under,Best Odds,Cardinals,Paul Goldschmidt,hits
2360,-0.022112333038108,D+,140,0.5,True,0.0,0.7121320343559644,0.93,under,BetMGM NJ,Cardinals,Paul Goldschmidt,hits
2361,-0.043677140646103,D,-185,0.5,False,9.0,0.7828427124746192,0.93,over,BetMGM NJ,Cardinals,Paul Goldschmidt,hits
2368,-0.012106425471669,D+,-184,0.5,True,10.0,0.7828427124746192,1.01,over,Caesars NJ,Cardinals,Paul Goldschmidt,hits
2369,-0.064965447828216,F,133,0.5,False,0.0,0.6414213562373096,1.01,under,Caesars NJ,Cardinals,Paul Goldschmidt,hits
2366,,,133,0.5,,,,,under,Caesars NJ,Cardinals,Paul Goldschmidt,hits
2367,,,-184,0.5,,,,,over,Caesars NJ,Cardinals,Paul Goldschmidt,hits
2359,-0.013341908545551,D+,-185,0.5,True,10.0,0.7828427124746192,1.01,over,DK NJ,Cardinals,Paul Goldschmidt,hits
2358,-0.06131281336561,F,135,0.5,False,0.0,0.6414213562373096,1.01,under,DK NJ,Cardinals,Paul Goldschmidt,hits
2356,,,-190,0.5,,,,,under,DK NJ,Cardinals,Paul Goldschmidt,hits
2357,,,135,0.5,,,,,over,DK NJ,Cardinals,Paul Goldschmidt,hits
2363,-0.030917969992195,D,-175,0.5,True,9.0,0.7828427124746192,0.93,over,PointsBet NJ,Cardinals,Paul Goldschmidt,hits
2362,-0.030977581265058,D,135,0.5,False,0.0,0.6414213562373096,0.93,under,PointsBet NJ,Cardinals,Paul Goldschmidt,hits
2365,-0.00707624438515,D+,-180,0.5,True,10.0,0.7828427124746192,1.01,over,bet365 NJ,Cardinals,Paul Goldschmidt,hits
2364,-0.043944163778115,D,145,0.5,False,0.0,0.7121320343559644,1.01,under,bet365 NJ,Cardinals,Paul Goldschmidt,hits
1810,0.028230591052502,C,130,0.5,True,0.0,0.6414213562373096,0.77,under,Best Odds,Diamondbacks,Pavin Smith,hits
1811,-0.092642829377784,F,-170,0.5,False,5.0,0.7828427124746192,0.77,over,Best Odds,Diamondbacks,Pavin Smith,hits
1815,0.028230591052502,C,130,0.5,True,0.0,0.6414213562373096,0.77,under,BetMGM NJ,Diamondbacks,Pavin Smith,hits
1814,-0.085654709182116,F,-165,0.5,False,5.0,0.7828427124746192,0.77,over,BetMGM NJ,Diamondbacks,Pavin Smith,hits
1820,,,126,0.5,,,,,under,Caesars NJ,Diamondbacks,Pavin Smith,hits
1821,,,-174,0.5,,,,,over,Caesars NJ,Diamondbacks,Pavin Smith,hits
1812,0.028230591052502,C,130,0.5,True,0.0,0.6414213562373096,0.77,under,DK NJ,Diamondbacks,Pavin Smith,hits
1813,-0.09937683611179,F,-175,0.5,False,5.0,0.7828427124746192,0.77,over,DK NJ,Diamondbacks,Pavin Smith,hits
1816,0.028230591052502,C,130,0.5,True,0.0,0.6414213562373096,0.77,under,PointsBet NJ,Diamondbacks,Pavin Smith,hits
1817,-0.092642829377784,F,-170,0.5,False,5.0,0.7828427124746192,0.77,over,PointsBet NJ,Diamondbacks,Pavin Smith,hits
1818,0.037481284854537,C,135,0.5,True,0.0,0.6414213562373096,0.77,under,bet365 NJ,Diamondbacks,Pavin Smith,hits
1819,-0.085654709182116,F,-165,0.5,False,5.0,0.7828427124746192,0.77,over,bet365 NJ,Diamondbacks,Pavin Smith,hits
4455,-0.02685249403977,D,-147,0.5,True,9.0,0.7121320343559644,0.84,over,Best Odds,Mets,Pete Alonso,hits
4454,-0.044479682555564,D,110,0.5,False,0.0,0.5707106781186548,0.84,under,Best Odds,Mets,Pete Alonso,hits
4459,-0.031710793634912,D,-150,0.5,True,9.0,0.7121320343559644,0.84,over,BetMGM NJ,Mets,Pete Alonso,hits
4458,-0.044479682555564,D,110,0.5,False,0.0,0.5707106781186548,0.84,under,BetMGM NJ,Mets,Pete Alonso,hits
4464,,,102,0.5,,,,,under,Caesars NJ,Mets,Pete Alonso,hits
4465,,,-139,0.5,,,,,over,Caesars NJ,Mets,Pete Alonso,hits
4457,-0.02354752832879,D+,-145,0.5,True,9.0,0.7121320343559644,0.84,over,DK NJ,Mets,Pete Alonso,hits
4456,-0.044479682555564,D,110,0.5,False,0.0,0.5707106781186548,0.84,under,DK NJ,Mets,Pete Alonso,hits
4461,-0.02354752832879,D+,-145,0.5,True,9.0,0.7121320343559644,0.84,over,PointsBet NJ,Mets,Pete Alonso,hits
4460,-0.044479682555564,D,110,0.5,False,0.0,0.5707106781186548,0.84,under,PointsBet NJ,Mets,Pete Alonso,hits
4463,-0.02354752832879,D+,-145,0.5,True,9.0,0.7121320343559644,0.84,over,bet365 NJ,Mets,Pete Alonso,hits
4462,-0.033405485434855,D,115,0.5,False,0.0,0.5707106781186548,0.84,under,bet365 NJ,Mets,Pete Alonso,hits
3149,0.001883314959775,C-,135,0.5,True,0.0,0.6414213562373096,0.85,under,Best Odds,Guardians,Ramon Laureano,hits
3148,-0.070272372710535,F,-180,0.5,False,7.0,0.7828427124746192,0.85,over,Best Odds,Guardians,Ramon Laureano,hits
3146,,,750,0.5,,,,,over,Best Odds,Guardians,Ramon Laureano,hits
3147,,,-1400,0.5,,,,,under,Best Odds,Guardians,Ramon Laureano,hits
3154,-0.00736737884226,D+,130,0.5,True,0.0,0.6414213562373096,0.85,under,BetMGM NJ,Guardians,Ramon Laureano,hits
3155,-0.063778866217028,F,-175,0.5,False,7.0,0.7828427124746192,0.85,over,BetMGM NJ,Guardians,Ramon Laureano,hits
3160,,,-179,0.5,,,,,over,Caesars NJ,Guardians,Ramon Laureano,hits
3161,,,129,0.5,,,,,under,Caesars NJ,Guardians,Ramon Laureano,hits
3162,,,-135,0.5,,,,,under,Caesars NJ,Guardians,Ramon Laureano,hits
3163,,,-101,0.5,,,,,over,Caesars NJ,Guardians,Ramon Laureano,hits
3150,,,-1400,0.5,,,,,under,DK NJ,Guardians,Ramon Laureano,hits
3151,,,750,0.5,,,,,over,DK NJ,Guardians,Ramon Laureano,hits
3152,,,135,0.5,,,,,under,DK NJ,Guardians,Ramon Laureano,hits
3153,,,-180,0.5,,,,,over,DK NJ,Guardians,Ramon Laureano,hits
3156,0.010748563186725,C-,140,0.5,True,1.0,0.7121320343559644,0.85,under,PointsBet NJ,Guardians,Ramon Laureano,hits
3157,-0.070272372710535,F,-180,0.5,False,7.0,0.7828427124746192,0.85,over,PointsBet NJ,Guardians,Ramon Laureano,hits
3158,0.010748563186725,C-,140,0.5,True,1.0,0.7121320343559644,0.85,under,bet365 NJ,Guardians,Ramon Laureano,hits
3159,-0.057044859483022,F,-170,0.5,False,7.0,0.7828427124746192,0.85,over,bet365 NJ,Guardians,Ramon Laureano,hits
2873,0.035593544526213,C,-120,0.5,True,10.0,0.6414213562373096,0.87,over,Best Odds,Rays,Randy Arozarena,hits
2872,-0.104857613790282,F,-110,0.5,False,0.0,0.4292893218813452,0.87,under,Best Odds,Rays,Randy Arozarena,hits
2870,,,275,0.5,,,,,over,Best Odds,Rays,Randy Arozarena,hits
2871,,,-400,0.5,,,,,under,Best Odds,Rays,Randy Arozarena,hits
2879,0.035593544526213,C,-120,0.5,True,10.0,0.6414213562373096,0.87,over,BetMGM NJ,Rays,Randy Arozarena,hits
2878,-0.104857613790282,F,-110,0.5,False,0.0,0.4292893218813452,0.87,under,BetMGM NJ,Rays,Randy Arozarena,hits
2884,,,-214,0.5,,,,,under,Caesars NJ,Rays,Randy Arozarena,hits
2885,,,152,0.5,,,,,over,Caesars NJ,Rays,Randy Arozarena,hits
2886,,,-108,0.5,,,,,under,Caesars NJ,Rays,Randy Arozarena,hits
2887,,,-127,0.5,,,,,over,Caesars NJ,Rays,Randy Arozarena,hits
2877,0.03976214655897,C,-120,0.5,True,10.0,0.6414213562373096,0.88,over,DK NJ,Rays,Randy Arozarena,hits
2876,-0.109026215823039,F,-110,0.5,False,0.0,0.4292893218813452,0.88,under,DK NJ,Rays,Randy Arozarena,hits
2874,,,-400,0.5,,,,,under,DK NJ,Rays,Randy Arozarena,hits
2875,,,275,0.5,,,,,over,DK NJ,Rays,Randy Arozarena,hits
2881,0.025492534425202,C,-125,0.5,True,10.0,0.6414213562373096,0.87,over,PointsBet NJ,Rays,Randy Arozarena,hits
2880,-0.093243211931978,F,-105,0.5,False,0.0,0.4292893218813452,0.87,under,PointsBet NJ,Rays,Randy Arozarena,hits
2883,0.046164369050526,C,-115,0.5,True,10.0,0.5707106781186548,0.87,over,bet365 NJ,Rays,Randy Arozarena,hits
2882,-0.11593181091099,F,-115,0.5,False,0.0,0.4292893218813452,0.87,under,bet365 NJ,Rays,Randy Arozarena,hits
243,0.041739490950018,C,140,0.5,True,3.0,0.7121320343559644,0.78,under,Best Odds,Brewers,Rhys Hoskins,hits
242,-0.107528964634229,F,-185,0.5,False,5.0,0.7828427124746192,0.78,over,Best Odds,Brewers,Rhys Hoskins,hits
240,,,145,0.5,,,,,over,Best Odds,Brewers,Rhys Hoskins,hits
241,,,-200,0.5,,,,,under,Best Odds,Brewers,Rhys Hoskins,hits
249,0.041739490950018,C,140,0.5,True,3.0,0.7121320343559644,0.78,under,BetMGM NJ,Brewers,Rhys Hoskins,hits
248,-0.107528964634229,F,-185,0.5,False,5.0,0.7828427124746192,0.78,over,BetMGM NJ,Brewers,Rhys Hoskins,hits
254,,,-123,0.5,,,,,over,Caesars NJ,Brewers,Rhys Hoskins,hits
255,,,-111,0.5,,,,,under,Caesars NJ,Brewers,Rhys Hoskins,hits
256,,,136,0.5,,,,,under,Caesars NJ,Brewers,Rhys Hoskins,hits
257,,,-189,0.5,,,,,over,Caesars NJ,Brewers,Rhys Hoskins,hits
244,,,-200,0.5,,,,,under,DK NJ,Brewers,Rhys Hoskins,hits
245,,,145,0.5,,,,,over,DK NJ,Brewers,Rhys Hoskins,hits
246,,,140,0.5,,,,,under,DK NJ,Brewers,Rhys Hoskins,hits
247,,,-185,0.5,,,,,over,DK NJ,Brewers,Rhys Hoskins,hits
250,0.050242892310563,C+,145,0.5,True,3.0,0.7121320343559644,0.78,under,PointsBet NJ,Brewers,Rhys Hoskins,hits
251,-0.113578571409789,F,-190,0.5,False,5.0,0.7828427124746192,0.78,over,PointsBet NJ,Brewers,Rhys Hoskins,hits
252,0.050242892310563,C+,145,0.5,True,3.0,0.7121320343559644,0.78,under,bet365 NJ,Brewers,Rhys Hoskins,hits
253,-0.101263300473828,F,-180,0.5,False,5.0,0.7828427124746192,0.78,over,bet365 NJ,Brewers,Rhys Hoskins,hits
2891,-0.025492534425202,D,125,0.5,True,0.0,0.6414213562373096,0.87,under,Best Odds,Rays,Richie Palacios,hits
2890,-0.034336525403857,D,-160,0.5,False,10.0,0.7121320343559644,0.87,over,Best Odds,Rays,Richie Palacios,hits
2888,,,295,0.5,,,,,over,Best Odds,Rays,Richie Palacios,hits
2889,,,-425,0.5,,,,,under,Best Odds,Rays,Richie Palacios,hits
2897,-0.029661136457959,D,125,0.5,True,0.0,0.6414213562373096,0.88,under,BetMGM NJ,Rays,Richie Palacios,hits
2896,-0.0301679233711,D,-160,0.5,False,10.0,0.7121320343559644,0.88,over,BetMGM NJ,Rays,Richie Palacios,hits
2904,-0.038843458362425,D,-166,0.5,True,8.0,0.7828427124746192,0.88,over,Caesars NJ,Rays,Richie Palacios,hits
2905,-0.039762146558969,D,120,0.5,False,0.0,0.6414213562373096,0.88,under,Caesars NJ,Rays,Richie Palacios,hits
2902,,,-129,0.5,,,,,under,Caesars NJ,Rays,Richie Palacios,hits
2903,,,-106,0.5,,,,,over,Caesars NJ,Rays,Richie Palacios,hits
2894,-0.029661136457959,D,125,0.5,True,0.0,0.6414213562373096,0.88,under,DK NJ,Rays,Richie Palacios,hits
2895,-0.037424817420447,D,-165,0.5,False,8.0,0.7828427124746192,0.88,over,DK NJ,Rays,Richie Palacios,hits
2892,,,-425,0.5,,,,,under,DK NJ,Rays,Richie Palacios,hits
2893,,,295,0.5,,,,,over,DK NJ,Rays,Richie Palacios,hits
2898,-0.025492534425202,D,125,0.5,True,0.0,0.6414213562373096,0.87,under,PointsBet NJ,Rays,Richie Palacios,hits
2899,-0.041593419453204,D,-165,0.5,False,8.0,0.7828427124746192,0.87,over,PointsBet NJ,Rays,Richie Palacios,hits
2900,-0.025492534425202,D,125,0.5,True,0.0,0.6414213562373096,0.87,under,bet365 NJ,Rays,Richie Palacios,hits
2901,-0.026795047274144,D,-155,0.5,False,10.0,0.7121320343559644,0.87,over,bet365 NJ,Rays,Richie Palacios,hits
3615,0.055699991658603,C+,140,0.5,True,4.0,0.7121320343559644,0.75,under,Best Odds,Nationals,Riley Adams,hits
3614,-0.123934602576141,F,-187,0.5,False,4.0,0.7828427124746192,0.75,over,Best Odds,Nationals,Riley Adams,hits
3612,,,2000,1.5,,,,,over,Best Odds,Nationals,Riley Adams,hits
3613,,,-6000,1.5,,,,,under,Best Odds,Nationals,Riley Adams,hits
3620,0.07236665832527,C+,150,0.5,True,4.0,0.7121320343559644,0.75,under,BetMGM NJ,Nationals,Riley Adams,hits
3621,-0.139033324991937,F,-200,0.5,False,2.0,0.853553390593274,0.75,over,BetMGM NJ,Nationals,Riley Adams,hits
3628,0.068342289221857,C+,139,0.5,True,5.0,0.7121320343559644,0.72,under,Caesars NJ,Nationals,Riley Adams,hits
3629,-0.146616276641092,F,-194,0.5,False,1.0,0.853553390593274,0.72,over,Caesars NJ,Nationals,Riley Adams,hits
3626,,,-127,0.5,,,,,over,Caesars NJ,Nationals,Riley Adams,hits
3627,,,-108,0.5,,,,,under,Caesars NJ,Nationals,Riley Adams,hits
3618,0.037584049629618,C,130,0.5,True,1.0,0.6414213562373096,0.75,under,DK NJ,Nationals,Riley Adams,hits
3619,-0.108730294688906,F,-175,0.5,False,4.0,0.7828427124746192,0.75,over,DK NJ,Nationals,Riley Adams,hits
3616,,,-6000,1.5,,,,,under,DK NJ,Nationals,Riley Adams,hits
3617,,,2000,1.5,,,,,over,DK NJ,Nationals,Riley Adams,hits
3622,0.037584049629618,C,130,0.5,True,1.0,0.6414213562373096,0.75,under,PointsBet NJ,Nationals,Riley Adams,hits
3623,-0.1019962879549,F,-170,0.5,False,4.0,0.7828427124746192,0.75,over,PointsBet NJ,Nationals,Riley Adams,hits
3624,0.080209795580172,B-,155,0.5,True,4.0,0.7121320343559644,0.75,under,bet365 NJ,Nationals,Riley Adams,hits
3625,-0.127539072118374,F,-190,0.5,False,4.0,0.7828427124746192,0.75,over,bet365 NJ,Nationals,Riley Adams,hits
2691,0.005110336382497,C-,190,0.5,True,0.0,0.7828427124746192,1.05,under,Best Odds,Tigers,Riley Greene,hits
2690,-0.069825877771467,F,-257,0.5,False,8.0,0.9242640687119288,1.05,over,Best Odds,Tigers,Riley Greene,hits
2688,,,160,0.5,,,,,over,Best Odds,Tigers,Riley Greene,hits
2689,,,-220,0.5,,,,,under,Best Odds,Tigers,Riley Greene,hits
2696,0.005110336382497,C-,190,0.5,True,0.0,0.7828427124746192,1.05,under,BetMGM NJ,Tigers,Riley Greene,hits
2697,-0.064223636875108,F,-250,0.5,False,8.0,0.9242640687119288,1.05,over,BetMGM NJ,Tigers,Riley Greene,hits
2705,-0.009774307626433,D+,178,0.5,True,0.0,0.7828427124746192,1.05,under,Caesars NJ,Tigers,Riley Greene,hits
2704,-0.067452046883179,F,-254,0.5,False,8.0,0.9242640687119288,1.05,over,Caesars NJ,Tigers,Riley Greene,hits
2702,,,136,0.5,,,,,under,Caesars NJ,Tigers,Riley Greene,hits
2703,,,-189,0.5,,,,,over,Caesars NJ,Tigers,Riley Greene,hits
2694,0.005110336382497,C-,190,0.5,True,0.0,0.7828427124746192,1.05,under,DK NJ,Tigers,Riley Greene,hits
2695,-0.075965319849668,F,-265,0.5,False,6.0,0.9949747468305836,1.05,over,DK NJ,Tigers,Riley Greene,hits
2692,,,-220,0.5,,,,,under,DK NJ,Tigers,Riley Greene,hits
2693,,,160,0.5,,,,,over,DK NJ,Tigers,Riley Greene,hits
2698,-0.015960774177134,D+,-275,1.5,True,0.0,0.642678590025887,1.05,under,PointsBet NJ,Tigers,Riley Greene,hits
2699,-0.050705892489532,F,200,1.5,False,9.0,0.887627564304205,1.05,over,PointsBet NJ,Tigers,Riley Greene,hits
2700,0.016604589256061,C-,200,0.5,True,0.0,0.853553390593274,1.05,under,bet365 NJ,Tigers,Riley Greene,hits
2701,-0.064223636875108,F,-250,0.5,False,8.0,0.9242640687119288,1.05,over,bet365 NJ,Tigers,Riley Greene,hits
1191,0.013270024933785,C-,165,0.5,True,0.0,0.7828427124746192,0.94,under,Best Odds,Red Sox,Rob Refsnyder,hits
1190,-0.082936207807515,F,-225,0.5,False,5.0,0.9242640687119288,0.94,over,Best Odds,Red Sox,Rob Refsnyder,hits
1188,,,290,1.5,,,,,over,Best Odds,Red Sox,Rob Refsnyder,hits
1189,,,-425,1.5,,,,,under,Best Odds,Red Sox,Rob Refsnyder,hits
1198,0.013270024933785,C-,165,0.5,True,0.0,0.7828427124746192,0.94,under,BetMGM NJ,Red Sox,Rob Refsnyder,hits
1199,-0.082936207807515,F,-225,0.5,False,5.0,0.9242640687119288,0.94,over,BetMGM NJ,Red Sox,Rob Refsnyder,hits
1196,-0.001528347245275,D+,155,0.5,True,0.0,0.7121320343559644,0.94,under,BetRivers NJ,Red Sox,Rob Refsnyder,hits
1197,-0.068047870338533,F,-210,0.5,False,7.0,0.853553390593274,0.94,over,BetRivers NJ,Red Sox,Rob Refsnyder,hits
1206,-0.002047299036243,D+,165,0.5,True,0.0,0.7828427124746192,0.98,under,Caesars NJ,Red Sox,Rob Refsnyder,hits
1207,-0.075909993925005,F,-234,0.5,False,6.0,0.9242640687119288,0.98,over,Caesars NJ,Red Sox,Rob Refsnyder,hits
1204,,,102,0.5,,,,,under,Caesars NJ,Red Sox,Rob Refsnyder,hits
1205,,,-139,0.5,,,,,over,Caesars NJ,Red Sox,Rob Refsnyder,hits
1194,0.004940821159425,C-,170,0.5,True,0.0,0.7828427124746192,0.98,under,DK NJ,Red Sox,Rob Refsnyder,hits
1195,-0.072280888499492,F,-230,0.5,False,6.0,0.9242640687119288,0.98,over,DK NJ,Red Sox,Rob Refsnyder,hits
1192,,,-425,1.5,,,,,under,DK NJ,Red Sox,Rob Refsnyder,hits
1193,,,290,1.5,,,,,over,DK NJ,Red Sox,Rob Refsnyder,hits
1200,0.013270024933785,C-,165,0.5,True,0.0,0.7828427124746192,0.94,under,PointsBet NJ,Red Sox,Rob Refsnyder,hits
1201,-0.082936207807515,F,-225,0.5,False,5.0,0.9242640687119288,0.94,over,PointsBet NJ,Red Sox,Rob Refsnyder,hits
1202,0.020258145129453,C-,170,0.5,True,0.0,0.7828427124746192,0.94,under,bet365 NJ,Red Sox,Rob Refsnyder,hits
1203,-0.078128515499823,F,-220,0.5,False,7.0,0.853553390593274,0.94,over,bet365 NJ,Red Sox,Rob Refsnyder,hits
111,0.00307181506074,C-,-130,0.5,True,10.0,0.6414213562373096,0.84,over,Best Odds,White Sox,Robbie Grossman,hits
110,-0.068289206365088,F,100,0.5,False,0.0,0.5,0.84,under,Best Odds,White Sox,Robbie Grossman,hits
108,,,380,1.5,,,,,over,Best Odds,White Sox,Robbie Grossman,hits
109,,,-575,1.5,,,,,under,Best Odds,White Sox,Robbie Grossman,hits
116,0.00307181506074,C-,-130,0.5,True,10.0,0.6414213562373096,0.84,over,BetMGM NJ,White Sox,Robbie Grossman,hits
117,-0.068289206365088,F,100,0.5,False,0.0,0.5,0.84,under,BetMGM NJ,White Sox,Robbie Grossman,hits
122,,,-224,1.5,,,,,under,Caesars NJ,White Sox,Robbie Grossman,hits
123,,,159,1.5,,,,,over,Caesars NJ,White Sox,Robbie Grossman,hits
124,,,-104,0.5,,,,,under,Caesars NJ,White Sox,Robbie Grossman,hits
